bid,ask,yiledbid,yieldask,changeprice
111.6602917,113.17227,8.597505752,8.482643322,-11.66029168
111.7295027,113.4896498,8.592180016,8.458921156,0.06921097902
111.6742099,113.4646419,8.596434225,8.460785528,-0.05529276934
111.1951262,112.9414399,8.633471921,8.499980172,-0.4790836735
111.3036075,112.6473669,8.625057371,8.522169908,0.1084812483
111.4648947,113.2509152,8.612577103,8.476752692,0.1612872422
111.7240463,113.3860468,8.592599641,8.466650236,0.2591515713
111.3098026,113.2366861,8.624577327,8.477817859,-0.4142436593
110.9788166,112.0763346,8.650299482,8.565590616,-0.3309859966
111.9501818,113.9317181,8.575242883,8.426099562,0.9713652131
111.7584063,112.4636892,8.589957851,8.536088462,-0.1917754934
111.6999408,113.6541495,8.594453976,8.446677961,-0.05846558785
111.0155376,112.3597972,8.647438195,8.543981247,-0.6844031667
110.9379989,111.8816981,8.653482212,8.58049186,-0.07753869655
112.1656001,114.0280445,8.558773808,8.418981526,1.227601176
111.5174367,113.0744,8.608519245,8.489985353,-0.6481633738
111.0833434,112.3940157,8.642159757,8.54138002,-0.4340932917
111.341532,112.4175747,8.622119551,8.539590031,0.2581886128
112.2487783,113.5485174,8.552431615,8.45453575,0.9072462482
111.8763825,112.502808,8.580899548,8.533120343,-0.3723957655
111.2092033,112.0408999,8.63237908,8.56829962,-0.6671792048
112.332215,114.2293929,8.546079149,8.404141666,1.123011657
111.0101129,111.7094713,8.647860763,8.593720735,-1.32210201
112.1297613,112.6920665,8.561509349,8.518789562,1.119648393
111.9054569,112.7635747,8.578670124,8.513387433,-0.2243044173
112.0742314,114.023032,8.56575136,8.41935163,0.1687744854
111.4873118,112.0184191,8.610845344,8.570019179,-0.586919569
111.3874415,112.5771479,8.618565857,8.527485535,-0.09987035534
111.8764901,113.0890316,8.580891293,8.488886909,0.4890486438
110.8985592,111.488822,8.656559713,8.610728706,-0.9779308965
112.2889513,113.9737198,8.549371854,8.422994368,1.390392109
111.7657036,112.9875401,8.589397008,8.496512086,-0.5232477489
111.1380961,111.8002066,8.637902159,8.586746207,-0.6276075089
111.5942894,113.4361107,8.602590737,8.462913568,0.4561932908
110.8501119,112.0691248,8.660343083,8.566141673,-0.7441774518
111.2335353,112.8516058,8.630490774,8.506746478,0.3834233675
111.2585063,113.0098301,8.628553731,8.494836242,0.02497105609
110.8699548,112.6836248,8.658793105,8.519427748,-0.3885515583
111.8048008,113.1625166,8.586393366,8.483374436,0.9348460298
111.7959278,112.8579074,8.587074851,8.506271489,-0.008873014757
110.8050758,111.5183907,8.663863029,8.6084456,-0.9908519539
110.9126031,112.5454705,8.65546361,8.529885706,0.1075272535
111.7466456,113.4861842,8.590861901,8.459179471,0.8340424774
110.6294083,112.2883423,8.677620303,8.549418221,-1.117237228
110.9556065,112.6085588,8.652108982,8.525106887,0.3261982026
111.3473477,112.5026145,8.621669218,8.533135021,0.3917411383
111.5243438,112.32598,8.607986089,8.546553526,0.1769961099
111.1600435,112.4879325,8.636196695,8.534248771,-0.3643003318
110.6082938,112.1784108,8.679276812,8.557796398,-0.5517496196
111.2751316,112.3996924,8.62726457,8.540948644,0.666837713
110.0933524,111.1466986,8.719872538,8.637233603,-1.181779179
110.4491469,111.186111,8.691782841,8.634171941,0.3557945421
111.1992803,112.3658013,8.633149398,8.543524708,0.7501334026
110.9414382,112.256985,8.653213947,8.551806377,-0.2578421563
110.8203018,112.1910265,8.662672674,8.556834091,-0.1211363797
109.6269274,110.1343507,8.756972608,8.716626503,-1.193374429
109.8118013,110.5662238,8.742229782,8.682579249,0.1848739689
110.4636841,111.0374096,8.690638991,8.645734835,0.6518827549
110.0116191,111.8294014,8.726350975,8.584504506,-0.4520649369
110.4893094,111.2749775,8.688623409,8.627276514,0.4776902407
109.0359066,109.9965056,8.804439106,8.727549979,-1.453402785
109.4200278,109.9583676,8.773530945,8.730577048,0.3841212161
109.8128447,111.6881284,8.742146718,8.595362939,0.3928168943
109.7481637,110.4060142,8.74729898,8.695178495,-0.06468105003
109.412743,110.7066813,8.774115093,8.671563347,-0.3354206228
109.9773291,111.6882936,8.729071783,8.595350233,0.5645860409
109.5001266,111.3330959,8.767113148,8.622772877,-0.4772024389
108.8001794,110.0568957,8.823514864,8.722761019,-0.6999472495
109.1723826,109.6923869,8.793432712,8.751746836,0.3722031611
108.6109936,110.5177497,8.838884243,8.686387506,-0.5613889497
109.0603784,110.0364346,8.802463495,8.724383007,0.4493848403
109.2546147,111.0399035,8.7868142,8.645540658,0.1942362727
107.84918,109.5101197,8.90131942,8.766313125,-1.405434756
108.3444376,109.844909,8.860630237,8.739594843,0.4952576685
108.3315834,109.9034644,8.861681608,8.734938475,-0.01285424603
108.3351591,108.8921589,8.861389115,8.816061779,0.003575755936
107.7336454,108.5477087,8.910865274,8.844037445,-0.6015136923
107.310907,108.0652722,8.945968556,8.883519937,-0.4227384146
107.8497312,108.8872736,8.901273926,8.816457319,0.5388241435
107.1461429,108.6730239,8.959725231,8.833839033,-0.7035882689
107.4948164,108.3523374,8.930663188,8.859984224,0.3486735232
106.8153853,108.7054612,8.987469332,8.831203043,-0.6794310786
107.423871,108.9682724,8.936561227,8.809903826,0.6084856024
107.6683276,109.3317492,8.91627112,8.780615025,0.2444566557
106.6821129,108.1684655,8.998696914,8.875045008,-0.9862147222
107.449326,109.3909345,8.934444134,8.775864332,0.7672130664
106.3357655,107.0260677,9.028006666,8.969777366,-1.113560422
106.2245131,107.1102169,9.037461993,8.962730425,-0.1112524175
105.6906617,107.0879917,9.083110884,8.964590561,-0.5338513751
105.6859422,107.4874665,9.083516498,8.931273859,-0.004719492978
106.4356317,107.1810006,9.019535885,8.956811328,0.7496895056
106.5301954,108.1956195,9.011529516,8.872817631,0.0945636262
105.6490742,106.4650024,9.086686344,9.017047657,-0.8811211581
105.2587918,107.0062387,9.120378297,8.971439531,-0.3902824473
104.7804512,105.6326919,9.162014371,9.08809558,-0.478340541
105.3195098,107.0879209,9.115120285,8.964596488,0.5390585515
105.5636614,107.4974502,9.094038493,8.930444379,0.2441515979
105.5013875,106.1123812,9.099406396,9.04701213,-0.06227390693
104.8363367,106.2729404,9.157130344,9.033343729,-0.6650507627
104.4116947,106.3969432,9.194372361,9.022815607,-0.424641999
104.9280722,105.6281075,9.149124535,9.088490014,0.516377518
104.2005723,105.3268146,9.213001225,9.114488113,-0.7274999506
103.6414383,104.6003167,9.262704336,9.177792482,-0.5591339671
104.4583103,106.0339222,9.190269281,9.053706403,0.8168719524
103.8823395,105.1671366,9.241224296,9.12832688,-0.5759707366
103.3913907,105.2612319,9.285105789,9.120166874,-0.4909488562
104.2008748,105.7137967,9.212974475,9.081123087,0.8094841457
103.4864467,104.5123773,9.276577085,9.185514913,-0.7144281236
103.8803176,104.7886235,9.241404171,9.16129984,0.393870868
103.8961927,105.4760666,9.239992101,9.101590821,0.0158751553
103.7601745,104.912781,9.252104721,9.150458034,-0.136018255
102.7281575,103.3231396,9.345052255,9.291239151,-1.03201695
103.1994972,104.3034175,9.302370907,9.203917023,0.47133965
103.2857047,104.8012915,9.294606671,9.160192459,0.08620755138
101.97871,102.680841,9.413729593,9.349358561,-1.306994734
103.1013517,104.5983813,9.311226132,9.177962296,1.122641697
103.0021822,104.3606213,9.320190892,9.198872031,-0.09916951702
101.8148018,102.7098902,9.42888444,9.346714309,-1.187380402
102.899613,103.5805389,9.329481156,9.268150273,1.0848112
101.5823799,103.5294915,9.450457853,9.27272013,-1.317233043
102.5320125,104.4800758,9.362929452,9.188354746,0.9496326305
101.7607165,103.5838479,9.433895837,9.267854204,-0.7712960126
101.4876518,103.3366638,9.45927887,9.290023161,-0.2730647586
101.5855497,103.2536422,9.450162972,9.29749285,0.09789789486
101.4048185,102.5681839,9.467005747,9.359627555,-0.1807311174
100.9664192,102.4625042,9.508111783,9.369281062,-0.4383993533
101.3815582,102.1352285,9.469177797,9.399303392,0.4151390153
100.8398038,102.6738887,9.52005026,9.349991628,-0.5417544476
100.3277908,101.3194168,9.568634893,9.474985451,-0.5120129369
101.2669032,102.1131117,9.479898862,9.401339197,0.9391123335
101.3822872,101.915572,9.469109705,9.419561521,0.1153840769
100.1277969,101.4276485,9.587747155,9.464874859,-1.254490319
100.9559512,102.1558475,9.50909767,9.397406254,0.8281542472
100.3511114,101.013446,9.566411243,9.503685279,-0.6048398045
101.0736947,101.6829092,9.498020259,9.441114615,0.7225833446
100.1276054,100.9684021,9.58776549,9.507925054,-0.9460892717
99.96990836,101.1070547,9.602889667,9.49488641,-0.1576970697
100.4872377,102.086309,9.553451983,9.403807516,0.5173293064
99.84711786,101.118676,9.614699158,9.493795195,-0.6401198123
100.472304,100.9754611,9.554871961,9.507260377,0.6251861079
99.83388417,101.7827427,9.615973655,9.431854306,-0.6384197988
100.4141382,101.2757718,9.560406706,9.479068717,0.5802540061
99.97634277,101.0160092,9.602271632,9.503444137,-0.4377954082
99.017645,100.0566459,9.695241691,9.59456507,-0.9586977628
99.06799376,99.84041913,9.690314334,9.61534425,0.05034875706
100.076587,101.3049994,9.592653274,9.476333896,1.008593244
99.26444379,100.3177085,9.671136647,9.56959658,-0.812143219
98.68307465,99.95871908,9.728111973,9.603964605,-0.5813691379
98.74376532,100.6004766,9.722132803,9.542698329,0.06069067724
98.75711108,100.7055024,9.720818982,9.532746246,0.01334575134
99.65897966,100.7840236,9.632849977,9.52531925,0.9018685876
99.6063201,101.2504158,9.637942643,9.481442544,-0.05265956836
99.28688356,100.211021,9.668950878,9.579784646,-0.3194365359
99.03213873,100.4576586,9.693822757,9.556264935,-0.2547448339
98.60703047,99.56760968,9.735614139,9.641689734,-0.4251082583
98.22678279,100.1929179,9.773301871,9.581515546,-0.3802476802
98.04614127,99.51479029,9.791308333,9.646807245,-0.1806415163
99.35519619,100.8323491,9.662302897,9.520754091,1.309054924
99.29655999,100.2229958,9.668008641,9.578640032,-0.05863620476
98.78797222,100.2626133,9.71778222,9.574855153,-0.5085877713
98.46258396,99.0205089,9.749896473,9.694961283,-0.3253882614
98.94488719,100.7735533,9.702370959,9.526308922,0.482303234
98.30558865,99.92791062,9.765467185,9.606925574,-0.6392985446
98.12421452,100.0409867,9.783517806,9.596066888,-0.1813741221
98.54783167,99.1310199,9.741462432,9.684153366,0.4236171499
98.53038933,99.41174497,9.743186914,9.656806651,-0.01744234392
98.05566043,99.94380754,9.790357801,9.605397509,-0.4747288976
97.97187071,99.43648293,9.798730932,9.654404216,-0.08378972548
98.75556265,100.5305402,9.720971399,9.549336929,0.7836919441
98.88220239,100.0479349,9.708521622,9.595400457,0.1266397417
98.8410892,100.0929355,9.712559906,9.591086472,-0.04111319749
98.92029828,99.45318909,9.704782706,9.652782467,0.07920908684
97.70514305,98.88338162,9.825480727,9.708405844,-1.21515523
97.93088257,99.69820292,9.802832108,9.629060222,0.2257395172
99.08046818,100.279297,9.689094305,9.573262164,1.149585614
97.99279171,99.97117801,9.796638949,9.602767709,-1.087676472
98.5913874,100.2464825,9.737158846,9.57639586,0.5985956922
98.15149701,99.03856385,9.78079835,9.69319387,-0.4398903965
98.31192726,99.83083807,9.764837561,9.616267063,0.1604302505
98.72273487,99.2533569,9.724203865,9.67221694,0.4108076092
98.4894338,100.3480922,9.74723849,9.566699063,-0.2333010648
98.76653318,99.3400098,9.719891639,9.663780001,0.2770993731
99.32862225,101.1902144,9.664887907,9.487083371,0.5620890771
97.96520068,99.64366499,9.799398086,9.634330493,-1.363421574
99.13871849,100.6349541,9.683401345,9.539429002,1.173517811
98.69499732,100.233574,9.726936786,9.577629145,-0.4437211683
98.72594074,99.73147593,9.723888097,9.625847718,0.03094341711
98.05923209,99.17146404,9.790001202,9.680203971,-0.6667086482
98.6650337,99.74032852,9.729890763,9.624993363,0.6058016115
99.05043621,100.895259,9.692032026,9.51481774,0.3854025105
99.00690824,100.7300151,9.696293087,9.530426448,-0.04352796813
98.83103794,100.5269648,9.713547687,9.549676569,-0.1758702996
99.07465357,100.2752011,9.68966295,9.573653202,0.2436156242
98.86561622,100.4906722,9.71015037,9.553125465,-0.2090373445
99.2672796,100.2631209,9.670860367,9.574806681,0.4016633765
99.30333914,100.6225337,9.667348634,9.540606513,0.0360595371
98.72951159,99.5950192,9.723536403,9.639036246,-0.5738275426
99.09659453,100.4692145,9.687517563,9.555165774,0.3670829396
99.85679889,101.0684834,9.613767021,9.49851,0.7602043573
98.8510981,99.70472257,9.711576487,9.628430583,-1.005700792
99.38741459,99.94430023,9.65917067,9.605350158,0.5363164887
98.8339159,100.0476625,9.713264837,9.595426575,-0.553498686
99.78811308,101.6379913,9.620384336,9.445287019,0.9541971769
99.91886655,100.7318659,9.607795135,9.530251343,0.130753474
99.26627667,100.631455,9.670958076,9.539760701,-0.6525898843
99.52366965,100.9729907,9.645946571,9.50749298,0.2573929796
100.5398227,101.0741679,9.548455268,9.497975794,1.016153083
99.78998526,100.4820877,9.620203846,9.553941623,-0.7498374738
99.46635774,100.1361704,9.651504507,9.586945421,-0.3236275201
100.3761409,100.904275,9.564025791,9.513967572,0.9097831235
100.275154,101.4865856,9.573657694,9.459378247,-0.1009868237
99.77287006,101.6065633,9.621854111,9.448208548,-0.5022839725
100.4594903,102.3016935,9.556090688,9.384008874,0.6866202637
100.0147896,102.0035226,9.598580407,9.411439676,-0.4447007132
100.3727367,100.9556063,9.564350159,9.509130155,0.3579470658
100.5446181,102.0928778,9.547999861,9.403202467,0.1718814557
100.2292793,102.0143631,9.578039536,9.410439577,-0.3153388137
100.293293,102.0752708,9.571926213,9.404824423,0.06401365577
101.5409712,102.3407884,9.454311782,9.380424122,1.247678182
100.7671687,101.8533255,9.526912508,9.425318172,-0.7738024508
101.5212579,103.0227283,9.456147609,9.318332142,0.7540891747
101.0833828,102.3447978,9.497109942,9.380056642,-0.4378750555
101.6624697,102.4613047,9.443012772,9.369390745,0.5790868967
101.4662521,102.4029942,9.461273874,9.374725883,-0.1962176329
101.5369844,102.7986012,9.454682999,9.338648468,0.07073228417
102.2112146,103.7147901,9.39231574,9.256153329,0.6742302517
101.890055,103.4257149,9.42192052,9.282024308,-0.3211596228
101.0383612,101.842476,9.501341758,9.426322278,-0.8516938521
102.2810638,103.0923857,9.385901593,9.312035935,1.24270268
102.0950001,103.0903094,9.40300699,9.312223481,-0.1860636845
102.3908003,103.1384355,9.375842334,9.307878244,0.2958001411
102.1259794,103.1100502,9.400154649,9.31044062,-0.2648208963
102.1450781,103.5850241,9.398397043,9.267748965,0.0190987071
102.5116392,103.6119014,9.364790254,9.265344877,0.366561131
102.5095957,103.7602511,9.364976939,9.252097886,-0.002043510292
102.4762993,103.2181804,9.368019796,9.300687106,-0.0332964698
103.1874088,104.2889085,9.303460676,9.2051975,0.7111095471
102.2950834,103.8866915,9.384615258,9.24083717,-0.8923254484
102.4987239,104.1502099,9.365970261,9.21745622,0.2036405631
102.2736649,103.9391688,9.38658061,9.236171607,-0.2250590007
102.9429369,104.100097,9.325554804,9.221893427,0.6692720173
103.6441662,105.5573096,9.262460544,9.094585717,0.7012292668
102.8349296,104.5662472,9.335349417,9.180782763,-0.8092366009
103.8109739,105.6548125,9.247577245,9.086192834,0.9760443048
102.9716032,104.6541797,9.322958666,9.173068888,-0.8393707437
104.0926344,105.7984881,9.222554555,9.073853676,1.121031291
103.5204666,104.6518801,9.273528525,9.173270453,-0.5721678403
103.7402707,105.3349038,9.253879845,9.113788166,0.2198040802
103.7298131,105.3881384,9.254812784,9.109184532,-0.01045762661
103.0691131,103.5811759,9.314138556,9.268093278,-0.6606999837
103.1396071,104.986317,9.307772517,9.144048745,0.07049397963
104.0177671,105.359419,9.22919254,9.111667556,0.8781600314
103.7236707,104.9605411,9.25536084,9.146294308,-0.2940963803
104.3497392,105.7940121,9.19983133,9.074237578,0.6260684911
103.8170959,105.2253245,9.247031921,9.123279067,-0.532643267
103.5335231,104.649238,9.272359049,9.173502056,-0.2835728059
104.7780255,105.4324182,9.162226479,9.105358827,1.244502408
105.0811984,106.5620029,9.135792267,9.008839682,0.3031728973
104.6000355,106.1101964,9.177817149,9.047198407,-0.4811628932
104.7910225,105.8202391,9.161090115,9.071988577,0.1909869158
104.6303155,105.8611597,9.175161097,9.068481801,-0.1607069887
104.4268979,105.3522449,9.193033783,9.112288029,-0.2034175913
105.159684,106.8721676,9.128973801,8.982694197,0.7327861042
104.3768762,105.3256117,9.197439458,9.114592213,-0.782807742
104.9331915,105.7097806,9.14867819,9.081468099,0.5563152161
105.2640095,107.2065383,9.119926213,8.954677718,0.3308180951
104.5846513,105.3096155,9.179167191,9.115976685,-0.6793582336
105.3358899,106.3012309,9.113702851,9.03093964,0.7512385705
104.6249065,106.2238956,9.175635438,9.03751453,-0.7109833623
105.2341188,106.1907338,9.122516638,9.040336818,0.609212317
104.4119778,105.5653939,9.194347436,9.093889246,-0.8221410759
104.4417265,106.0789372,9.191728557,9.049864421,0.02974873505
104.5014541,106.1787475,9.186475041,9.041357356,0.0597276141
105.3252115,106.4006553,9.114626845,9.022500819,0.8237573717
105.917578,107.8816414,9.063651358,8.898641022,0.5923665498
105.2284011,107.0825645,9.123012319,8.965044908,-0.6891768859
105.6994395,107.1486322,9.082356584,8.959517073,0.4710383178
104.5377336,105.1144448,9.183286906,9.132902735,-1.161705881
105.5625359,106.3594099,9.094135448,9.02599968,1.024802345
106.0228401,107.5715604,9.054652745,8.924291848,0.460304151
104.6736683,105.2010648,9.171361009,9.12538292,-1.349171789
105.0624589,105.931169,9.137421778,9.062488493,0.388790604
104.8667332,106.5004535,9.154476075,9.014046123,-0.1957257123
105.5937394,107.4470424,9.091448082,8.934634014,0.7270062632
105.6284371,106.668029,9.088461656,8.999885054,0.03469761106
104.772897,105.9855354,9.162674957,9.057839797,-0.8555400107
104.8562971,106.0585247,9.1553872,9.051606205,0.08340002128
104.9069569,106.5851329,9.150966036,9.006884677,0.05065987877
105.7365088,107.396655,9.079172468,8.938825887,0.8295518973
105.2099776,107.0785577,9.124609873,8.965380378,-0.5265312796
105.1063507,106.4775193,9.133606047,9.015987663,-0.1036268981
104.8526715,105.4124172,9.155703774,9.107086481,-0.2536791817
104.8547591,106.1316679,9.155521488,9.045368068,0.002087611555
105.1117436,106.8140172,9.133137436,8.987584448,0.2569844555
105.2755502,105.9438148,9.118926455,9.061406766,0.1638066711
104.6845445,106.1883685,9.170408149,9.04053818,-0.5910057243
104.8204758,106.4319516,9.158515953,9.019847761,0.1359313201
105.4157892,106.0805617,9.106795169,9.049725841,0.5953134051
104.403894,105.3301451,9.195059336,9.114199918,-1.011895247
104.7861175,106.7095819,9.161518938,8.996380481,0.3822235269
105.7872979,107.2735704,9.07481351,8.949082205,1.001180379
105.5371762,106.9692865,9.096320699,8.974538689,-0.2501217233
105.6202865,106.5583562,9.089162997,9.009147986,0.08311035962
104.2546802,105.9006635,9.208219698,9.065099012,-1.365606306
104.4347766,105.7415943,9.192340246,9.078735821,0.1800963822
104.0995618,105.9666416,9.221940838,9.059454799,-0.3352148111
