bid,ask,yiledbid,yieldask,changeprice
106.9039523,107.7364696,6.11296389,6.065726883,-6.903952286
107.7055369,109.0968167,6.067468941,5.990092286,0.8015846259
107.9617099,109.1565923,6.053071968,5.98681203,0.2561730256
107.8722773,108.514835,6.058090329,6.022218066,-0.08943262101
107.7087506,108.4510775,6.067287904,6.02575848,-0.1635266693
107.7605904,108.914428,6.064369152,6.000123324,0.0518397221
107.2817277,109.0856043,6.091438065,5.990707979,-0.4788626392
106.8770127,108.6711718,6.114504732,6.013554368,-0.4047150145
107.3280537,108.7571433,6.088808819,6.008800711,0.4510410102
106.9010425,107.5258356,6.113130282,6.077609128,-0.4270112444
107.7624152,109.1048447,6.064266459,5.989651532,0.8613727142
106.8702418,108.0973285,6.114892124,6.045477805,-0.8921733733
107.2521481,108.250011,6.093118057,6.036950889,0.3819062406
106.9648895,108.7953336,6.109481374,6.00669145,-0.2872585814
108.0703742,108.7872571,6.046985631,6.007137394,1.105484725
107.6203782,108.5010082,6.072270058,6.022985508,-0.4499960408
107.4032486,108.4345887,6.084545939,6.026674773,-0.2171295767
107.4548297,108.6175253,6.081625201,6.016524483,0.05158106937
106.7303817,107.2679075,6.122905116,6.092222878,-0.7244479836
107.1805523,108.0443811,6.097188211,6.048440404,0.4501706292
107.1020908,108.901972,6.101654924,6.000809608,-0.07846145871
106.7709932,108.3002925,6.1205762,6.034148059,-0.3310976262
108.0136002,109.6351183,6.05016404,5.960681307,1.242607026
107.1797397,108.9091544,6.097234439,6.000413864,-0.8338605612
108.1246474,109.9490663,6.043950345,5.943661205,0.9449077194
107.3549018,109.271928,6.087286087,5.980492996,-0.7697456183
107.293171,108.847914,6.090788389,6.003789838,-0.06173080866
107.6608603,109.0744777,6.069986794,5.991319087,0.3676892822
107.2838426,108.3319412,6.091317985,6.032385212,-0.3770176443
108.1098915,109.3272738,6.044775281,5.977465433,0.826048926
107.5761715,109.3321213,6.074765356,5.977200408,-0.5337200076
108.0185835,109.3975257,6.049884925,5.973626879,0.4424119746
107.9327502,109.1802617,6.054696085,5.985514139,-0.08583331508
108.3382336,109.3777096,6.032034846,5.97470913,0.4054833741
108.2959239,109.1574663,6.034391478,5.986764095,-0.04230971191
108.4645725,109.3366023,6.025008763,5.976955439,0.1686486756
108.1607572,108.8501384,6.041932555,6.003667149,-0.3038153441
107.3101852,108.9198329,6.089822682,5.999825586,-0.850571963
108.3236354,109.9480138,6.032847748,5.943718104,1.01345019
108.3229012,108.9066085,6.032888639,6.000554137,-0.0007342111021
107.829178,109.2427402,6.060511746,5.982090883,-0.4937231745
107.9552063,109.6876753,6.053436626,5.957825234,0.126028299
108.533357,110.428289,6.021190332,5.917867656,0.5781506982
108.333378,109.7067173,6.032305207,5.956791125,-0.1999790623
107.9678024,109.3660122,6.052730403,5.975348161,-0.365575577
108.0405741,108.703298,6.048653529,6.01177712,0.07277175421
108.6292416,109.2574277,6.015875563,5.981286709,0.5886674704
108.0155098,108.6100995,6.050057081,6.016935835,-0.6137317897
107.9288605,109.1668425,6.054914291,5.986249902,-0.08664930449
107.5776298,109.1906074,6.074683013,5.984947019,-0.3512307657
108.319087,109.0536948,6.033101071,5.992460881,0.741457289
109.0208404,109.9555422,5.994266762,5.943311148,0.7017533693
109.0698896,110.4110197,5.991571113,5.918793266,0.04904922373
109.070891,111.0672369,5.991516105,5.883823335,0.001001359962
108.2931469,109.7617174,6.034546216,5.953806256,-0.7777440718
