bid,ask,yiledbid,yieldask,changeprice
99.11911403,100.4763206,10.08887145,9.952593747,0.8808859733
98.12921737,98.75877654,10.19064481,10.12568234,-0.9898966519
98.31751516,99.93569954,10.17112768,10.00643418,0.1882977859
98.45186559,99.60757924,10.15724785,10.03939668,0.1343504262
98.16773199,99.29564212,10.18664667,10.07093543,-0.2841335936
99.20573865,101.116441,10.08006204,9.889588582,1.038006656
98.42372843,99.25255748,10.16015158,10.07530713,-0.7820102156
98.73096882,99.32422049,10.12853426,10.06803774,0.307240384
98.51541193,99.4460796,10.15069602,10.05570058,-0.2155568876
99.34902361,100.0690893,10.06552419,9.993095844,0.833611677
99.03717001,100.2826355,10.09721905,9.971816107,-0.3118535939
98.62852401,99.3161647,10.1390547,10.06885438,-0.4086460066
99.39175355,101.1840246,10.06119687,9.882983046,0.7632295467
98.80638906,99.58523672,10.12080301,10.04164907,-0.5853644881
99.7369394,101.04661,10.02637544,9.896423046,0.9305503346
99.58291952,100.7999674,10.04188273,9.920638128,-0.154019879
99.11154459,100.8511551,10.08964197,9.915602838,-0.4713749264
98.41519487,100.1406874,10.16103257,9.985951023,-0.6963497289
98.6403126,100.0459559,10.13784297,9.995406522,0.2251177322
99.44829496,101.3374033,10.05547657,9.868024717,0.8079823674
99.59951689,100.1022854,10.04020934,9.98978191,0.151221921
99.34836895,101.2878733,10.06559051,9.872850199,-0.2511479391
99.86682625,101.0112862,10.01333513,9.89988384,0.5184573049
98.53546112,100.4276015,10.14863064,9.95742191,-1.33136513
99.88004999,101.455311,10.01200941,9.856556447,1.344588873
99.15726495,99.91434079,10.08498974,10.00857326,-0.7227850396
99.18983137,100.944332,10.0816786,9.90645022,0.03256641055
99.59761339,100.419189,10.04040123,9.958256087,0.4077820242
99.01118049,100.3594033,10.09986948,9.964188376,-0.5864329001
99.37552473,100.1396045,10.06283995,9.98605901,0.3643442451
98.85793851,100.0902813,10.11552552,9.990980013,-0.5175862241
99.96201111,101.0666588,10.00380033,9.894459876,1.104072602
98.88283827,100.7931721,10.11297832,9.92130696,-1.079172839
99.82261715,100.5495862,10.01776981,9.945341776,0.9397788726
99.44377594,101.2271951,10.05593352,9.878768237,-0.3788412101
99.88379402,101.8051841,10.01163412,9.822682493,0.4400180842
99.17423243,101.1545156,10.08326433,9.885866129,-0.7095615912
100.1207254,101.7178577,9.987942021,9.831115422,0.9464929279
99.45248315,100.9092207,10.05505311,9.909897162,-0.6682422112
99.07310825,101.0680959,10.09355634,9.894319187,-0.3793748971
99.64030764,101.4538757,10.03609908,9.856695889,0.5671993957
99.31365442,101.2129077,10.06910888,9.880162745,-0.3266532212
99.29736125,100.0503192,10.07076107,9.994970613,-0.01629316949
100.2217134,102.2212416,9.977877709,9.782702538,0.9243521425
99.77219401,101.0726182,10.02283261,9.893876478,-0.449519384
99.85143092,101.0406487,10.01487901,9.897006925,0.07923690474
99.1251022,100.4852273,10.08826198,9.951711577,-0.7263287144
99.7302428,100.4384472,10.02704869,9.956346678,0.6051406018
99.75157123,100.5982559,10.02490475,9.940530192,0.02132842863
100.0792665,100.7213859,9.992079627,9.928378078,0.3276952813
99.84801868,101.3943721,10.01522127,9.862480323,-0.2312478343
100.2122885,102.0922963,9.97881612,9.79505836,0.3642698269
99.49386974,100.9982339,10.0508705,9.901163233,-0.7184187642
100.2445578,100.9504646,9.97560388,9.905848422,0.7506880891
99.1156969,99.72945669,10.08921928,10.02712772,-1.128860931
100.2264835,101.4844502,9.977402831,9.85372634,1.110786573
98.95023031,100.1439958,10.10609068,9.985621123,-1.276253162
99.41059347,100.0418152,10.05929011,9.995820232,0.4603631546
99.83349347,101.0264359,10.01667842,9.898399277,0.4229000042
99.56275203,100.9897241,10.04391682,9.901997541,-0.2707414451
100.2131441,100.9470493,9.978730926,9.906183562,0.6503920535
100.0406411,100.6036159,9.995937538,9.940000579,-0.172502947
99.71029885,101.2426015,10.02905429,9.877264955,-0.3303422846
