bid,ask,yiledbid,yieldask,changeprice
98.09251067,99.61948086,8.084205355,7.960290429,1.90748933
99.36161751,99.97289413,7.980948981,7.932150078,1.269106836
98.90191466,99.44742699,8.018044976,7.974062518,-0.4597028439
98.19371097,100.1926962,8.075873619,7.914748581,-0.708203688
99.06326987,100.4730329,8.004985107,7.892665095,0.8695588953
99.27293217,99.89526094,7.988078751,7.938314516,0.209662296
98.92089954,100.7559241,8.016506155,7.870504959,-0.3520326299
98.94312188,100.2383253,8.014705671,7.911145739,0.02222234265
99.52147899,100.6800233,7.968129172,7.876438387,0.5783571131
98.5025005,100.0768619,8.050557052,7.923909532,-1.018978492
98.8584567,100.4379101,8.021569691,7.895425138,0.3559562021
98.41986246,100.3683776,8.057316686,7.900894873,-0.4385942396
99.11579702,100.3805575,8.000742806,7.899936197,0.6959345601
99.58991834,100.9463902,7.962653381,7.855654853,0.4741213172
99.7780424,100.9740018,7.947640392,7.853506704,0.1881240585
99.32350949,100.463567,7.984011077,7.893408766,-0.4545329085
99.45354204,100.0584703,7.97357222,7.925366011,0.1300325535
99.30113421,100.523781,7.985810095,7.88868059,-0.1524078305
99.93884746,101.0576438,7.934852364,7.847006619,0.6377132443
99.92281481,100.4588659,7.936125514,7.893778147,-0.01603264954
99.65530145,101.4566238,7.957429143,7.816148123,-0.267513353
99.36379952,100.8611219,7.980773721,7.862296049,-0.2915019315
99.61375086,100.2568289,7.960748322,7.909685645,0.2499513359
99.19393314,100.8566507,7.994440536,7.862644598,-0.4198177187
99.01008937,100.2244375,8.009284762,7.912241965,-0.1838437734
100.1387451,100.6973692,7.919012755,7.87508161,1.128655775
98.92298985,100.0761476,8.016336761,7.923966088,-1.215755291
99.45239377,101.0610752,7.973664283,7.846740186,0.529403917
99.37571297,101.2919187,7.979816963,7.828857524,-0.07668080143
100.4365694,101.4792142,7.89553053,7.814408163,1.06085643
99.23628077,101.0090116,7.991029025,7.850784672,-1.200288621
99.87530062,100.5610154,7.939901007,7.88575967,0.6390198444
100.0645817,101.4350396,7.924881976,7.817811313,0.189281082
100.0633211,100.6504433,7.924981812,7.878753175,-0.001260574155
99.57112543,100.4198936,7.964156241,7.896841666,-0.4921957009
100.1852449,101.2389307,7.915337244,7.832955116,0.6141194441
99.33019399,101.2473012,7.983473787,7.832307531,-0.8550508828
100.554263,102.3621351,7.886289219,7.747005267,1.224068987
99.29003681,99.84642847,7.986702649,7.942196953,-1.264226166
99.64241443,100.832983,7.958458298,7.864490132,0.3523776261
100.4445359,101.4823322,7.894904313,7.814168072,0.8021215092
99.92969837,101.5060387,7.935578841,7.812343087,-0.5148375728
100.7744192,102.5612187,7.869060488,7.731967408,0.8447207871
99.36638505,101.3297605,7.98056606,7.825933824,-1.40803411
99.73162619,100.9823623,7.951339312,7.852856495,0.3652411419
100.1818476,101.2234774,7.915605658,7.83415093,0.4502214476
100.1278362,100.9831882,7.919875529,7.852792273,-0.05401140168
99.88407708,101.3149466,7.939203356,7.827078103,-0.2437591512
100.2974412,102.1574176,7.906482863,7.762529819,0.4133641054
100.0767565,101.7921204,7.923917875,7.790386887,-0.2206846534
100.8364024,102.2783285,7.864223443,7.753353142,0.7596459118
99.67536223,100.5592806,7.955827621,7.885895715,-1.161040219
101.0714557,102.2300778,7.845934288,7.757012587,1.396093491
100.2302223,101.5429669,7.911785305,7.809501971,-0.841233411
100.1890311,101.7396804,7.91503812,7.794402313,-0.04119125346
100.8628049,102.3671517,7.862164857,7.746625622,0.6737738391
101.1500325,101.7106433,7.839839301,7.796627517,0.2872275894
99.79172155,101.7098869,7.946550953,7.796685495,-1.358310932
100.6352739,101.7863947,7.879940792,7.790825114,0.8435523628
100.0670225,101.4651715,7.924688679,7.815489672,-0.5682514602
101.3068956,102.317552,7.827700135,7.750380892,1.2398731
100.4453239,101.8640614,7.894842383,7.784884963,-0.8615716929
101.1334872,102.6717177,7.84112189,7.723645987,0.688163302
101.3241487,102.9580683,7.826367262,7.702164705,0.1906615089
101.4109219,103.3078924,7.819670552,7.676083422,0.08677327418
100.811576,101.835666,7.866160131,7.787055665,-0.5993459346
100.4170572,101.239742,7.897064725,7.832892341,-0.3945188402
101.3368846,103.1292465,7.825383651,7.689380337,0.9198274297
100.3664853,101.4328546,7.901043832,7.817979719,-0.9703992528
100.709341,101.2751425,7.87414546,7.830154373,0.3428556274
100.981421,101.8207698,7.852929696,7.788194902,0.2720800543
101.2056218,103.1133554,7.835533101,7.690565368,0.2242008147
101.0665872,101.9829652,7.846312241,7.775808426,-0.1390346824
100.6115762,102.2564012,7.881796806,7.755015732,-0.4550109599
101.4696161,102.1051288,7.815147336,7.766505065,0.8580399088
101.6611217,102.7182114,7.80042544,7.720150006,0.1915055976
100.7240082,102.6379475,7.872998841,7.726187239,-0.9371134795
101.504035,103.0742979,7.812497307,7.693479521,0.7800267652
101.5090931,103.0852886,7.812108018,7.692659263,0.005058091995
100.6952354,101.9234159,7.875248483,7.78035148,-0.8138576633
101.3207164,102.5860523,7.826632382,7.730095679,0.6254809813
101.7308765,103.6387301,7.795076849,7.651579669,0.4101600689
101.4275266,102.9061172,7.818390401,7.706053069,-0.303349918
100.8611493,102.3330153,7.862293909,7.749209752,-0.5663772326
101.7907641,103.1277033,7.790490688,7.689495401,0.9296148023
101.2861672,103.1176949,7.829302087,7.690241729,-0.5045969621
100.6503579,101.2131244,7.878759864,7.834952282,-0.6358092745
100.8896395,101.6095432,7.860073682,7.804385051,0.2392815777
101.4269101,102.7282984,7.81843792,7.71939195,0.5372706321
101.8852597,102.7316533,7.783265234,7.719139862,0.4583496382
101.9578046,103.8385347,7.777727295,7.636856607,0.07254489219
100.6428203,101.6667925,7.87934994,7.799990342,-1.314984341
100.8761999,102.2350149,7.861120868,7.756637986,0.2333796026
102.0250326,103.3515447,7.772602272,7.672841292,1.148832682
100.6540706,101.9150329,7.878469249,7.780991457,-1.370961976
100.8018712,102.6486581,7.866917457,7.725381067,0.147800569
100.9647393,102.2224571,7.854227185,7.757590872,0.1628681191
101.6169746,103.3027943,7.803814303,7.676462242,0.6522353358
101.0764915,102.2570271,7.845543395,7.754968268,-0.5404831494
101.5602259,103.471395,7.808174836,7.663953885,0.4837344009
101.4668954,102.1819952,7.815356886,7.760662709,-0.09333042245
101.1521003,102.5276581,7.839679031,7.734498323,-0.3147951101
101.2473498,102.0992727,7.832303775,7.766950531,0.09524946097
101.9687089,103.4566367,7.776895567,7.665047168,0.7213590734
100.8091596,101.5196357,7.866348683,7.811296745,-1.159549253
101.7316785,103.5082496,7.795015394,7.661225101,0.9225188783
100.8460941,101.5327005,7.863467663,7.810291621,-0.8855843834
101.9541029,103.332515,7.778009688,7.674254326,1.108008773
101.0739061,101.577268,7.845744073,7.806864821,-0.8801967478
102.1727598,103.1025903,7.761364201,7.691368354,1.098853631
101.0546964,102.2272935,7.847235491,7.757223854,-1.118063386
101.9076324,103.1302281,7.781556507,7.689307144,0.8529360175
102.043282,102.6421317,7.77121222,7.725872278,0.1356495948
101.7724869,103.1960296,7.791889771,7.684404171,-0.2707950548
101.2038823,101.7818554,7.835667782,7.791172569,-0.5686046371
101.1148471,102.7533984,7.842567368,7.717506305,-0.08903523632
101.3984613,102.6593481,7.820631499,7.724576618,0.2836141845
101.1901728,102.820377,7.836729382,7.712479019,-0.2082885028
102.0229686,102.790515,7.772759519,7.714719593,0.8327958002
101.1733895,102.7475639,7.838029384,7.717944542,-0.849579021
102.0644989,103.6123583,7.769596759,7.653527175,0.8911093912
101.781129,102.6430897,7.791228175,7.725800169,-0.2833699084
101.6710416,102.4658101,7.799664364,7.739166844,-0.1100874205
101.4201324,102.047149,7.818960412,7.770917735,-0.2509092154
101.0660184,102.2861137,7.846356398,7.752763023,-0.3541139889
101.0912321,102.4788612,7.844399396,7.738181227,0.02521370914
101.1022126,102.908195,7.843547433,7.705897478,0.01098048954
