bid,ask,yiledbid,yieldask,changeprice
107.8597293,109.3418911,5.655493519,5.578831624,-7.859729295
108.0087545,109.8893899,5.647690346,5.551036371,0.1490251897
108.3325906,109.7217332,5.630807834,5.559518449,0.3238361363
108.0434136,109.2538169,5.645878629,5.583328961,-0.2891769973
107.8728666,108.8611546,5.654804766,5.603468034,-0.1705470587
107.3404931,108.3434819,5.682850734,5.630241797,-0.5323734627
107.3059044,107.9004581,5.684682529,5.653358758,-0.03458869437
107.1287305,108.1028271,5.694084092,5.642775646,-0.1771739283
108.2442857,109.046265,5.635401408,5.593955925,1.11555521
108.2407131,109.5905949,5.635587407,5.566171078,-0.003572540924
107.2607776,109.0006795,5.687074193,5.59629539,-0.9799355948
107.7030297,108.3536364,5.663721824,5.629714151,0.4422521726
107.1158046,108.9309646,5.694771208,5.599876971,-0.5872251241
108.4898983,109.6289811,5.622643304,5.564222104,1.374093662
108.1367012,109.5863108,5.64100803,5.56638868,-0.3531970251
108.2863859,109.1170586,5.633210444,5.590326643,0.1496846665
107.6522333,109.2611319,5.666394292,5.58295516,-0.6341526501
107.45255,108.9117325,5.676924371,5.600865821,-0.1996832161
107.3795283,107.881467,5.680784874,5.654353959,-0.07302175608
107.8969213,109.2343353,5.653544076,5.584324729,0.5173929821
107.0760838,108.7869697,5.696883733,5.607289199,-0.8208374559
107.7567119,109.3991627,5.660900274,5.575911047,0.6806281016
107.6069223,108.2956103,5.668780288,5.63273062,-0.1497896057
107.1429754,108.9369106,5.693327048,5.599571315,-0.4639468751
107.8362414,109.3716188,5.656725347,5.577315274,0.6932659524
108.2416556,109.5203118,5.63553834,5.569743092,0.4054141926
107.4340586,108.1693422,5.677901474,5.639305809,-0.8075969267
107.2660544,108.2727514,5.686794424,5.633919817,-0.1680042641
107.7913786,109.3965895,5.659079678,5.576042205,0.5253241981
107.6327135,109.1959166,5.667421922,5.586289478,-0.158665091
107.762311,108.3306854,5.660606148,5.630906865,0.1295974813
107.2810421,108.8265544,5.685999947,5.605249595,-0.4812688246
107.8983478,109.4288537,5.653469329,5.574398151,0.6173056689
107.277241,107.8251912,5.68620142,5.657305063,-0.6211068385
107.7086578,108.8016973,5.66342588,5.606530183,0.4314168121
107.2351598,108.011185,5.688432798,5.64756326,-0.4734980124
107.2707853,108.3644423,5.686543624,5.629152766,0.03562549634
107.6506928,108.8887596,5.666475374,5.602047467,0.3799075623
108.2285424,108.7452612,5.636221152,5.609439836,0.5778495669
107.9821551,108.9576902,5.649081549,5.598503406,-0.2463873046
108.3481607,109.5133892,5.629998665,5.570095167,0.3660055926
108.7167972,109.5700849,5.610908487,5.56721299,0.3686364922
108.8599207,109.4918952,5.603531549,5.571188618,0.1431235061
108.743207,109.7812294,5.609545798,5.556505453,-0.116713678
108.7905061,110.3408674,5.607106926,5.528323407,0.04729905004
108.1008112,110.0477368,5.642880874,5.543049022,-0.6896948646
108.8912297,109.7364246,5.601920392,5.558774145,0.790418472
108.6010284,110.2502652,5.616889721,5.53286651,-0.2902012881
108.089058,108.8293578,5.643494459,5.605105205,-0.5119703579
107.9098422,108.8608425,5.652867129,5.603484099,-0.1792157927
108.1310116,109.7443598,5.641304849,5.558372214,0.2211693591
107.9486513,108.6363589,5.650834845,5.615063006,-0.18236033
107.7580468,109.1766964,5.660830148,5.587272927,-0.1906044647
108.4092179,110.000062,5.626827792,5.545451417,0.6511710731
108.8319267,110.6578221,5.604972902,5.512488755,0.4227088342
107.789378,108.7719127,5.65918471,5.608065397,-1.042548673
108.3478662,110.2948409,5.630013965,5.530630399,0.5584881994
109.1388892,111.1264332,5.589208433,5.48924304,0.791022995
108.6968886,109.2408626,5.611936164,5.583991059,-0.4420006362
108.1593825,110.0932023,5.639825099,5.540759892,-0.537506109
108.3948581,109.3242015,5.627573215,5.579734326,0.2354756088
108.4288507,109.0704274,5.62580896,5.592716693,0.0339926486
108.2700561,110.1540155,5.634060073,5.537700986,-0.1587946582
108.8194444,109.6960425,5.60561583,5.560820485,0.5493882884
107.7979447,109.6283779,5.658734976,5.564252718,-1.021499677
109.1475604,110.0135609,5.588764399,5.544770979,1.349615741
108.3904151,109.5979294,5.627803894,5.565798584,-0.7571453663
108.2373015,110.1814293,5.635765042,5.536323172,-0.1531135706
107.9873438,109.9841462,5.648810115,5.5462539,-0.2499576939
