bid,ask,yiledbid,yieldask,changeprice
99.48866215,101.0775141,6.181608906,6.084439312,0.511337847
99.4196994,100.5405522,6.185896796,6.116934777,-0.0689627549
99.31233398,101.2554416,6.192584298,6.073747648,-0.1073654201
99.5638262,101.379101,6.176942203,6.066339059,0.2514922245
98.47991744,99.89993361,6.244928062,6.156160247,-1.083908759
99.15632649,100.8123701,6.202327393,6.100441837,0.6764090477
98.83167509,100.3132873,6.22270137,6.130793002,-0.3246514015
98.57200053,100.0266871,6.239094233,6.148359179,-0.2596745594
99.72736919,101.4143318,6.166812631,6.064231644,1.155368662
98.70708173,100.0674149,6.230555997,6.145856776,-1.02028746
99.80684116,101.2967229,6.161902259,6.071272419,1.099759429
98.92253283,99.94670276,6.216985983,6.153279528,-0.8843083308
99.79537672,100.6123602,6.162610135,6.112569059,0.87284389
99.58252361,101.0062954,6.175782433,6.088729396,-0.212853108
99.37699271,101.0351625,6.18855515,6.086989766,-0.2055309057
99.73842951,100.7384938,6.166128774,6.104915578,0.361436799
99.22968604,100.0156216,6.197742073,6.149039423,-0.5087434699
99.10781089,101.0251979,6.205363578,6.087590155,-0.1218751424
100.6267434,102.1527645,6.11169535,6.020395071,1.518932553
99.89382854,100.4805484,6.156536484,6.120587611,-0.7329149017
100.3651435,101.5951133,6.127625375,6.05344076,0.4713149413
100.1834226,101.2770191,6.138740162,6.07245361,-0.1817208655
100.6858922,101.4359452,6.108104985,6.062939509,0.5024695683
100.6523285,101.997898,6.110141804,6.029536022,-0.03356369491
100.8018161,102.0906149,6.101080553,6.024060101,0.149487616
100.5916231,102.1909328,6.113829172,6.018146453,-0.210192966
100.6458962,101.6349128,6.110532305,6.051070278,0.05427304272
99.85399269,101.3984988,6.158992579,6.065178549,-0.7919034975
100.4976583,102.0433928,6.119545575,6.026847823,0.6436655805
100.1982827,102.0089864,6.137829748,6.028880607,-0.2993756094
100.736446,102.6953164,6.105039681,5.988588589,0.5381633224
101.188138,102.8121904,6.077787495,5.981780929,0.4516920599
101.1085842,102.9133169,6.082569593,5.975903006,-0.07955380999
100.274662,102.1483184,6.133154552,6.020657114,-0.8339221838
100.0805005,101.1661035,6.145053199,6.07911127,-0.1941615054
100.9640181,102.0158223,6.091278966,6.028476625,0.8835175981
100.5818057,101.9014815,6.114425924,6.035241007,-0.38221249
101.0387712,102.947593,6.086772361,5.973913347,0.4569655616
101.221142,101.7796785,6.075805783,6.042463574,0.1823708058
100.6665095,102.3781438,6.10928106,6.007141534,-0.5546324971
101.3832938,102.349426,6.066088179,6.008827054,0.7167842634
100.8909107,102.606244,6.09569282,5.993787277,-0.4923830852
100.4886099,102.450458,6.120096601,6.002901421,-0.4023007821
100.9589107,102.8080508,6.091587122,5.982021787,0.4703007413
101.6152253,102.8360476,6.052242648,5.980393203,0.6563146026
101.1930056,102.3751223,6.077495146,6.007318828,-0.4222197106
101.1508737,101.6879149,6.080026571,6.047916322,-0.04213180912
100.6699632,101.6397822,6.109071472,6.050780379,-0.4809105802
101.6542711,102.3433,6.049917956,6.009186728,0.9843079263
101.316341,102.3071403,6.070096828,6.011310627,-0.3379301122
101.166103,101.6702053,6.079111301,6.048969784,-0.1502379837
102.1772043,104.1386612,6.018955054,5.905587732,1.011101262
102.3165882,104.1117729,6.010755545,5.907112929,0.1393839606
102.057309,102.6265077,6.026026025,5.992603797,-0.2592792223
102.2303951,103.4744735,6.015823373,5.943494845,0.1730860611
102.4737599,104.0609734,6.001536397,5.909996608,0.2433648874
102.4303729,103.0572446,6.004078505,5.967557181,-0.04338707815
101.3957756,102.5251515,6.065341441,5.998528076,-1.034597217
