bid,ask,yiledbid,yieldask,changeprice
99.4522868,100.7273314,8.325600413,8.220211815,0.5477132045
98.23019441,99.10652096,8.429180101,8.35464702,-1.222092384
99.44619424,100.8923358,8.326110479,8.206768072,1.215999829
99.04849848,99.905078,8.359541161,8.287867009,-0.397695757
98.81034949,100.3224875,8.379689013,8.25338387,-0.2381489882
98.64984479,100.2418461,8.393322886,8.260023457,-0.1605047026
99.55032432,100.3746468,8.317401331,8.249095027,0.9004795259
98.9726132,100.356614,8.365950673,8.250577287,-0.5777111158
99.83418116,100.5349669,8.293752604,8.235940446,0.8615679615
99.71433765,101.1954797,8.303720603,8.182183658,-0.1198435145
99.68266325,101.4157767,8.30635913,8.164410185,-0.03167440316
98.82464933,100.0032278,8.378476479,8.27973275,-0.8580139134
99.11833387,100.767443,8.353651314,8.216939669,0.2936845403
98.81762773,99.45727508,8.379071822,8.325182842,-0.3007061426
98.87074958,99.87584073,8.374569866,8.290293167,0.0531218466
98.89914968,99.58668334,8.372165005,8.314364654,0.02840010452
99.31660653,100.8989883,8.336974338,8.206226978,0.4174568461
100.26762,100.9257943,8.257900204,8.2040474,0.9510135193
100.1262809,101.9493384,8.269557131,8.121680953,-0.1413391758
99.04363454,100.9018456,8.359951691,8.205994599,-1.082646335
100.3650382,101.3248893,8.249884768,8.171733577,1.321403677
99.61566938,100.8494821,8.311945351,8.210255352,-0.7493688341
100.0584192,100.7327163,8.275165716,8.219772391,0.4427497982
100.2548095,100.7823799,8.258955399,8.215721843,0.1963902994
100.476912,102.1326991,8.240699116,8.107099953,0.2221025405
100.6518205,102.1332579,8.226378777,8.107055598,0.1749084817
100.6250051,101.4571526,8.228571014,8.1610806,-0.02681542365
100.5645375,101.598353,8.233518696,8.149738409,-0.06046753915
100.6340662,102.4337469,8.22783011,8.083273577,0.06952866668
100.0325865,100.9909934,8.277302714,8.198750919,-0.6014796697
99.45722761,100.0545334,8.325186815,8.275487095,-0.5753589194
100.6198726,101.6212051,8.228990741,8.147905737,1.162644985
99.94755964,100.8930724,8.28434434,8.206708156,-0.672312957
100.8830617,102.6743457,8.207522514,8.06433189,0.9355020417
101.0682971,101.9745877,8.192479974,8.119669993,0.1852354176
100.236451,101.3615605,8.260468041,8.168777158,-0.8318461089
101.1357384,102.2507542,8.187016901,8.097739783,0.899287455
100.0901657,101.7584133,8.272541006,8.136919327,-1.045572754
100.131667,100.9211515,8.269112306,8.204424814,0.0415013274
100.5795379,101.2353471,8.232290754,8.178961439,0.447870897
100.7427503,102.3776012,8.218953699,8.08770659,0.1632123531
100.8788168,101.7146857,8.20786788,8.140417423,0.1360665016
100.8893527,101.4255285,8.20701073,8.163625195,0.01053590712
100.002026,101.1636923,8.279832248,8.184754642,-0.8873266438
100.5955538,101.6581754,8.230980089,8.144942562,0.593527726
100.6378297,102.2517532,8.227522421,8.097660665,0.04227590976
100.6258931,101.9249171,8.228498398,8.123626918,-0.01193659162
100.4436823,101.4620644,8.243425379,8.160685526,-0.1822107554
100.8724695,102.744115,8.208384353,8.058855731,0.4287871385
100.3373359,102.1542468,8.252162491,8.105389896,-0.5351335362
100.5185026,101.2638715,8.237289441,8.176657554,0.1811666642
101.1709409,102.1241283,8.184168223,8.107780345,0.652438357
101.5313194,103.470726,8.155119077,8.002263366,0.3603784892
101.2545234,103.1004773,8.177412443,8.031000649,-0.2767959866
101.0489602,102.2867671,8.194047703,8.094888751,-0.2055632727
100.5115385,101.3557848,8.237860177,8.16924265,-0.5374217152
101.7202022,102.4798123,8.139975955,8.079640094,1.208663734
101.5994914,102.1892411,8.149647096,8.102614235,-0.1207107972
101.037782,101.9392365,8.194954241,8.122485788,-0.5617094129
101.1132883,102.4648608,8.188834665,8.080819062,0.07550627226
100.6689501,101.3417118,8.224978995,8.170377089,-0.4443381563
101.5080185,102.156263,8.156991067,8.105229929,0.8390683875
101.7362249,103.0465481,8.138693969,8.035203655,0.2282064086
101.1312914,102.9619205,8.187376911,8.041808039,-0.604933517
100.9343158,102.7195079,8.203354762,8.060786279,-0.1969755977
101.2430407,103.0107428,8.178339909,8.037996599,0.3087248851
101.2866678,102.6868928,8.174817258,8.063346523,0.04362714338
102.1228802,103.4776661,8.107879435,8.001726662,0.8362123651
101.7469347,103.3683848,8.1378373,8.01018611,-0.3759455203
101.821635,102.5724766,8.131867061,8.072340918,0.07470037998
101.2369171,102.8275499,8.178834592,8.052316724,-0.584717888
101.8045923,102.8523964,8.133228384,8.050371496,0.5676751893
102.0831105,104.0130956,8.111038115,7.960536079,0.2785181482
101.1593077,102.6400202,8.185109398,8.067028811,-0.9238027986
102.1689838,104.1418998,8.104220761,7.950690369,1.009676158
101.7004713,103.5029914,8.141555193,7.999768788,-0.4685125785
101.9594705,103.3965119,8.120873872,8.008007088,0.2589992386
101.6983814,103.270363,8.1417225,8.017789185,-0.2610891067
101.8778787,103.1752527,8.127377705,8.025180246,0.1794973092
101.5859904,102.4228939,8.150730204,8.084130107,-0.2918883337
101.3235374,103.0422237,8.171842607,8.03554087,-0.2624529736
102.3622807,102.9005831,8.088917077,8.046601636,1.038743257
102.4109726,103.2774617,8.085071151,8.017238094,0.04869193101
102.5068981,103.9205539,8.077505177,7.967624966,0.09592549921
102.2882647,103.524158,8.094770227,7.998133149,-0.2186333501
102.0525106,103.2919492,8.113470166,8.01611361,-0.2357541533
102.6534687,103.9702891,8.065971957,7.963813579,0.6009581376
101.52728,102.4518073,8.155443541,8.081848645,-1.126188708
102.8335828,103.7861853,8.051844322,7.977940391,1.306302818
101.7801268,102.5269422,8.13518342,8.07592602,-1.05345604
101.5205339,103.1674954,8.155985475,8.025783672,-0.2595928775
102.2361356,103.1516551,8.098897666,8.027016137,0.715601684
101.9730018,103.8046825,8.119796273,7.976518789,-0.2631337916
101.898493,103.5396606,8.125733521,7.996935617,-0.07450884377
102.6916353,103.9156182,8.062974142,7.968003405,0.7931423322
102.4167659,102.9209142,8.08461381,8.045012102,-0.2748693947
102.258319,104.1370208,8.097140729,7.951062875,-0.1584468636
101.7791231,103.4100828,8.135263641,8.006956162,-0.4791958892
101.6976299,103.0734118,8.141782666,8.033109466,-0.08149328829
101.6582695,102.6732067,8.14493503,8.064421348,-0.03936040503
101.8704773,102.6489482,8.1279682,8.066327172,0.2122078493
102.1474053,102.9026514,8.105932768,8.046439898,0.2769280255
102.5461533,103.0979137,8.074413066,8.031200347,0.3987479555
103.0634431,103.5977579,8.03388646,7.992450962,0.5172898088
101.9196211,102.9638338,8.124049037,8.041658605,-1.14382195
103.1700036,104.4796509,8.025588555,7.924988194,1.250382448
101.9458553,103.3551096,8.121958442,8.011214956,-1.224148301
103.0823845,104.0434703,8.032410236,7.95821206,1.136529164
102.4523977,103.4267441,8.08180207,8.005666302,-0.6299867272
102.2607355,103.7698464,8.096949391,7.979196544,-0.1916622246
102.565028,103.1231635,8.07292716,8.029233895,0.3042924715
102.8760933,103.8797436,8.048517135,7.970755134,0.3110653572
103.0395496,103.6263195,8.035749415,7.990248076,0.1634562239
101.9467214,102.7228517,8.12188944,8.060523886,-1.092828155
103.1351745,104.2061822,8.028298824,7.945785775,1.188453087
102.9893685,104.439509,8.039664796,7.928034204,-0.1458060178
103.1918457,104.7674195,8.02388982,7.903220334,0.2024771985
102.511603,104.4296966,8.077134452,7.928779142,-0.680242704
102.0850644,103.3264834,8.11088287,8.013434437,-0.4265385834
101.9872969,103.3999462,8.118658162,8.007741114,-0.09776752709
102.7273982,103.4375058,8.060167147,8.00483339,0.7401013331
102.5076275,104.3400611,8.077447702,7.935590526,-0.2197707133
102.2658231,104.2133361,8.096546574,7.945240321,-0.2418043313
102.0846322,102.706352,8.110917206,8.061818802,-0.1811909174
102.5884111,104.5597316,8.071087086,7.91891857,0.5037788707
102.1033949,103.8566462,8.109426735,7.972527813,-0.4850162303
103.2026021,105.0561414,8.023053521,7.881500202,1.099207213
102.6723599,103.3946307,8.06448786,8.00815279,-0.530242169
102.4804083,103.5757064,8.079593098,7.994152571,-0.1919515588
103.1090644,104.0371491,8.030331816,7.95869559,0.6286560092
102.1833761,103.2400232,8.1030793,8.020145427,-0.9256882198
102.0207445,103.9178714,8.115996445,7.967830646,-0.1626316046
102.5819878,104.1509048,8.07159247,7.950002942,0.5612432253
102.8958177,103.8843128,8.046974292,7.970404553,0.3138299715
103.3704158,104.5317967,8.010028723,7.92103481,0.4745981162
102.3131579,102.8324858,8.092800743,8.051930221,-1.05725798
101.9481481,103.4456874,8.121775778,8.004200282,-0.3650097528
102.3013757,102.9545168,8.093732797,8.042386342,0.3532276277
102.9949809,103.6342845,8.039226693,7.989633971,0.6936051967
103.0399834,104.4493713,8.035715584,7.927285629,0.04500241636
103.1052357,103.7449035,8.030630013,7.981114943,0.0652523085
102.9883649,104.2653803,8.039743136,7.941274441,-0.1168707348
103.0707819,104.2769488,8.033314435,7.94039344,0.08241696745
102.6568942,104.3055697,8.065702808,7.938214638,-0.413887673
102.7105577,103.4890449,8.061488701,8.000846861,0.05366343369
103.0973317,103.7328446,8.031245683,7.98204275,0.3867740279
102.9367568,103.760807,8.043773923,7.979891676,-0.1605748926
103.2868025,104.0618907,8.016513045,7.956803347,0.3500457544
102.5247092,103.9999167,8.076101913,7.961544839,-0.7620933535
101.9112,102.6182039,8.124720346,8.068743834,-0.6135092027
102.3147101,104.125602,8.092677964,7.951934819,0.4035101279
103.1197753,104.1819682,8.029497712,7.947632535,0.8050652079
103.3196605,104.4437977,8.013963615,7.927708665,0.1998851722
102.1229703,103.7155544,8.107872276,7.983373416,-1.196690158
101.9423602,103.3571935,8.122236906,8.011053432,-0.180610173
102.0402151,102.9982181,8.114447814,8.038974023,0.09785488611
103.2206516,104.8250561,8.021650582,7.898874855,1.180436554
103.1734563,103.7601287,8.025319979,7.979943844,-0.04719532462
103.2173426,104.8031411,8.021907744,7.900526562,0.04388632788
102.8856016,104.5201671,8.047773324,7.921916154,-0.3317410071
102.8549411,104.5531912,8.050172323,7.919413944,-0.03066051657
102.0008555,102.7879851,8.117578972,8.055416198,-0.8540855571
102.6627163,104.2144459,8.065245397,7.945155714,0.6618607661
103.1160921,105.0906203,8.029784522,7.878914386,0.4533757681
102.0554559,102.876268,8.113236012,8.048503473,-1.060636162
102.9189529,103.9275215,8.045165412,7.967090799,0.8634969854
102.8995188,104.5814214,8.046684863,7.91727621,-0.01943412865
102.0492755,103.2451372,8.113727373,8.019748167,-0.8502432561
101.7423892,103.7237159,8.13820087,7.982745246,-0.3068863379
102.7157513,103.3532807,8.061081087,8.011356725,0.9733621222
102.186918,103.1816614,8.102798442,8.024681795,-0.5288332852
102.6893796,104.3802845,8.063151253,7.932532509,0.5024616298
102.4807927,104.2514579,8.079562797,7.942334972,-0.2085869394
102.9393281,103.8825171,8.043572998,7.970542331,0.4585354163
102.9655075,104.0080729,8.04152789,7.960920507,0.02617935376
102.5552263,103.0861339,8.073698729,8.032118082,-0.4102811941
102.0872113,102.6323402,8.110712299,8.067632466,-0.4680149994
102.7127139,103.9449938,8.061319468,7.96575159,0.6255026047
102.2142913,102.9949444,8.100628485,8.039229549,-0.498422534
102.7862322,104.748475,8.055553574,7.904649687,0.5719408442
102.5334054,104.3848309,8.075416948,7.932187011,-0.2528267472
102.2945898,102.9064779,8.094269713,8.046140695,-0.23881564
101.8069067,103.7100177,8.133043494,7.983799624,-0.4876831153
